text,label
"“메인보컬·센터 뺏겼다”…베이비복스 이희진, 간미연 합류에 “진짜 상처”",연예
'Ice Cream'으로 충분…TXT 연준에 중독될 시간,연예
투어스 영재 ‘목발 투혼에도 하트 선물’[포토엔HD],연예
"리센느, 상승세 심상찮다…1위 허남준 턱밑까지 추격",연예
"몸 던져 고생한 보람…스릴러퀸 신민아, 관객 '눈동자'에 각인",연예
"'역주행 신화' 리센느, 팬심 어택♥..'Pretty Girl' 콘셉트 포토 공개",연예
"임영웅, 274주 연속 1위",연예
"김나희, '김학래 아들' 김동영 소개팅 후일담…""인연이 따로 있나 보다""",연예
"유재석X이효리, 20년 전 투샷 그대로 재연..변함없는 '국민 남매' 케미(해피투게더)",연예
투어스 한진 ‘잘생긴 슬픔이’[포토엔HD],연예
"아홉, 타이틀 곡은 '런 투 유'⋯거침없이 달린다",연예
"20기 정숙, 31살부터 우울증이었는데…방송 나오고 팬미팅 성료",연예
BTS 공연 기간 부산역 웰컴센터 3만1천명 이용…외국인 76%,연예
"김태리의 여름, 카리스마와 청량의 공존",연예
"박보검, 더빙 이어 노래도 불렀다…애니 ‘다윗’, 뮤직비디오 ‘빛을 따라’ 공개",연예
"[사진]투어스,'출국길 사랑의 하트'",연예
김영희 “딸 어린이집 원장보다 내가 더 나이 많아”…늦깎이 엄마 현실 고백(말자쇼),연예
투어스 지훈 ‘잘생김이 똘망똘망’[포토엔HD],연예
"일라이 ‘재혼’ 소식에…전처 지연수 “양육비 85만원, 턱없이 부족”",연예
"박수홍 아내, 38kg 감량 이유있었네…출산 후 탄탄한 비키니 몸매",연예
"소유진♥백종원, 아이들 운동회 동반 참석…줄다리기 '진심 모드' 포착 [MHN:피드]",연예
"김기태, 17세에 어머니와 생이별…""가족관계증명서 떼다 母 사망 알아"" ('사이다')",연예
"'43세 미혼' 윤은혜, 결혼 못 한 이유 있었다…""완벽해도 종교 다르면 못 만나"" ('아근진')",연예
"BTS 지민, 브랜드평판 또 1위…아이돌·보이그룹 개인 동시 석권",연예
아이들표 서머송이 온다…'김미 댓 러브' 안무 공개,연예
"박지훈, 7년만 아시아 팬콘 연이은 매진 티켓 파워",연예
"[현장포토] ""민낯도 청순해""…리사, 내추럴 미녀",연예
"남규리, 40대 안 믿기는 5세대 걸그룹 비주얼..말이 안 되네",연예
"‘내일도 출근!’ 서인국♥박지현, 주말 데이트 ‘로맨스 급물살’…최고 5.5% [TV핫스팟]",연예
"결혼 전부터 대놓고 불화 전시하더니…한윤서, 깜짝 프러포즈 받았다 ""나에게는 최고"" ('사랑꾼')",연예
"[현장포토] ""가려도, 러블리""…리사, 심쿵 눈맞춤",연예
"서인국♥박지현, 원작 싱크로율 갑론을박 속 4%대 시청률 고전…본격 로맨스 ('내일도')[종합]",연예
"'홀쭉해진' 카더가든, 마운자로 맞다 창피 당해 ""환자분들 다 보는 가운데…"" [마데핫리뷰]",연예
"한윤서, ♥문준웅 깜짝 '냉장고 프로포즈'에 오열…""아끼던 게임기까지 팔았다"" [조선의 사랑꾼]",연예
'한국어 인기' 속 세종학당 29곳 신규 지정…총 89개국 273곳,연예
"'음주 뺑소니' 김호중, 오늘(30일) 가석방 출소…옥중 편지서 ""다시 일어서겠다""",연예
"1위 허남준, 2위 리센느, 3위 진기주",연예
"'결혼발표' 류화영, 다이아 반지 안겨준 예비신랑 공개…'훈남'이네",연예
"송윤아, 초근접 셀카 공개했는데…50대 안 믿기는 '무결점 피부'",연예
"'13년째 솔로' 윤은혜 ""완벽한 남자라도 불교면 안 만나""",연예
"‘윤수영♥’ 김지영, 출산 임박…“마지막 ‘배텐’ 녹음” [IS하이컷]",연예
"'아근진' 윤은혜 ""이상형은 같은 기독교, 십일조 안 내면 내가 내줄 것""",연예
"'사랑이 온다' 박유나, 엘리트 의사 한규영 변신",연예
"故 박용하, 김재중 또 그리워하겠네…日 ‘욘하짱’ 16주기",연예
곽범 “하루 10km 뛰었다”…12kg 감량→하프마라톤 도전 성공,연예
"""노래할게요""…김호중, 오늘(30일) 음주뺑소니 구속 끝 가석방[종합]",연예
"“엄마 아빠 이혼, 네 잘못 아니야”…지연수가 아들에게 가장 먼저 한 말",연예
"전현무, 예상 못한 발언 ""인간 혐오 깊어진다""[내가 만난 사이코패스]",연예
'다윗' 박보검 직접 부른 희망의 '빛을 따라' MV 귀호강,연예
"‘탐정들의 영업비밀’ “엄마 때리고 ‘무식한 X’ 폭언”…의대 준비 모범생, ‘의식불명’ 추락 사고의 충격 전말! 데프콘 “완전 맛이 갔는데?”",연예
"원호, 7월 21일 컴백",연예
"TXT 연준, 타이틀곡 'Ice Cream' 20초 분량 영상 공개..'중독성 甲'",연예
"37살 배우 김규선, 결혼 9년만에 임신 공식발표 “오랜 기다림 끝에 찾아온 기적”[핫피플]",연예
"서인국, 박지현에 직진 “이번 주말 시간 되겠네요?”…첫사랑 끝 로맨스 시작(내일도출근)",연예
"이시언, ♥서지승·아들과 첫 월드컵 가족사진 남겼는데…32강 실패에 ""한번 더 하는 줄, 4년 뒤 다시 만나요""",연예
"김규선 엄마 된다…""시험관 시술 직전 임신"" [소셜in]",연예
"이동국 딸 설아, 여름 더위 날리는 단발 여신…""김유정 닮았네"" [★해시태그]",연예
"‘대세’ 박지훈, 아시아 팬콘 투어 서울→홍콩·타이베이 연이어 매진",연예
"‘시간이 멈췄다’…강소라, 14년전 ‘사직 우유샷’ 완벽 소환",연예
"지연수 재혼은 숙제, 지드래곤 오해·경계하던 아들 “이제 아빠 만들어주세요”(연수롭다)",연예
"'냉부해' 계속된다..카리나X윈터 출격 ""오늘 무리할 예정"" 미소 활짝",연예
"스윙스, '놀토' 제작진 행동에 '최초' 녹화 중단… ""기분 안 좋다""[MD이슈]",연예
"'장모상' 이홍렬, 깊은 슬픔…""유일하게 믿고 의지한 어른"" 먹먹 심경",연예
"방탄소년단 지민, 6월 브랜드평판 아이돌 통합+보이그룹 개인 1위 동시 석권",연예
"""전말 다 얘기할 수 없지만""…성형외과 실장 된 정은우, 팀 해체 이유에 입 열었다",연예
"김지수, 여행사 대표 변신→독일서도 여전한 미모…""너무 근사해"" [RE:스타]",연예
"윤은혜 ""완벽한 남자라도 불교는 NO..십일조는 대신 내줄 것"" 이상형 고백",연예
"'마운자로 12kg 뺀' 곽범, 몰라보게 날씬..마라톤 중 '종아리 마비'",연예
"'56세' 김혜수, 나이 잊은 수영복 자태…여전히 혹독한 자기 관리",연예
'기쁜 우리 좋은 날' 시청률 11% 재돌파…일일극 독주 [시청률],연예
"원조 한류스타…고 박용하, 오늘 16주기",연예
"'조선의 사랑꾼' 김나희, 김학래子와 소개팅 결과는…""너무 멋지지만 인연 따로""",연예
"신민아, 보정없는 직찍도 이렇게 사랑스러워…♥김우빈이 반한 귀여움, “GMG HMH” 신조어까지 [★해시태그]",연예
"김태리, 청량과 카리스마 오가는 요트 위 바캉스 룩",연예
"밀려오는 세대교체 속에도..빅뱅·방탄소년단, 다시 쓴 레전드 서사 [상반기 가요결산③]",연예
"31기 순자, ♥경수도 찾았던 도서전 종료..""모든 분들 반가웠어요""",연예
"김규선, 결혼 9년 만에 엄마 된다…“오랜 기다림 끝에 찾아온 기적”",연예
'야구여왕2'  더 강해지고 더 빨라진 블랙퀸즈의 두 번째 이야기,연예
"'마운자로 12kg 감량' 곽범, 하프마라톤 도전 ""죽기 살기로""[간절한입]",연예
"""수입 10배 늘어"" 유재석도 응원했다…10년 무명 이겨낸 이선민 ""멋진 길 가고파"" ('말자쇼')[종합]",연예
"14살 윤은혜 ""취업 사기 당했다""…귀여운 베복인줄 알았더니 격렬 '섹시 댄스' [아근진]",연예
"일라이 전처 지연수 ""양육비 85만원 받아…턱없이 부족"" [소셜in]",연예
"‘하트시그널4’ 김지영, 출산 앞두고 ‘배성재의 텐’ 하차 “감정 복잡”",연예
김용명 “계속 씹다 보면 인생 쓴맛이 단맛 되더라” (말자쇼),연예
"기희현, 연하 이상윤과 동반여행 중 숙소서 '럽스타'…함께 마스크팩 '꿀 뚝뚝'",연예
"TXT 연준, 올여름 녹일 ‘서머송’ 온다..‘Ice Cream’ 안무 기습 선공개",연예
'펜트하우스3' 이후 최초...2회 만에 시청률 15.7% 수직상승→1위 씹어먹은 SBS 드라마 ('김부장'),연예
"‘마이클’, 역대 전기 영화 흥행 1위 등극…사후에도 독보적인 ‘MJ 브랜드 가치’",연예
"""아들보다 며느리가 죽는 게 낫지""…17년 시댁 모욕 견딘 女 사연 ('이호선의 사이다')",연예
"[시네마 데이트] 지루함을 1도 느낄 수 없는 티모시 샬라메의 폭주, '마티 슈프림'",연예
"박지훈, ‘천만 배우’→‘팬콘 완판 아이콘’ 등극",연예
"'공개 연애' 기희현♥이상윤, 첫 만남 썰 풀었다…""원래 일 끝나면 아무것도 못하는데""",연예
"""요즘 난 정확히 반쯤 죽어있어""…김남길 차기작 2편 앞두고 SNS에 남긴 의미심장 글",연예
"김호중, 오늘(30일) 가석방 출소…형기 5개월 남기고 사회로",연예
"성시경 ""문가영, 너무 착하고 예쁘고 사람같지 않아…인상 진하지도 않고 고급스러워"" 푹 빠졌다 (짠한형)",연예
"코스모시, 美 ‘애니메 엑스포 2026’ 출격",연예
"""결혼합니다"" 류화영, ♥예비신랑과 입맞춤..다이아 반지 공개한 웨딩화보",연예
"'월매출 1억'인데?..신정환, 소속사 품 안고 복귀 시동 [핫피플]",연예
"김규선, 결혼 9년 만에 엄마 된다 ""시험관 하루 전 임신 확인""[스타이슈]",연예
"'박수홍♥' 김다예, 38kg 감량하더니 비키니도 과감하게…""올 여름 첫 수영"" [★해시태그]",연예
"KBS, ‘2027 서울 세계청년대회’ 주관방송사 MOU 체결",연예
"'KCM 9살 연하♥’ 아내, 혼자 화보 찍네…볼 때마다 놀라운 여배우급 미모",연예
"“누구세요?” 김다예, 38kg 빼더니 첫 비키니…재이와 여름 첫 수영",연예
"故 박용하, 오늘(30일) 16주기…여전히 그리운 한류스타",연예
"이윤미, 도로 한복판서 차 세우고 내린 이유… 남편 주영훈도 '박수 폭발'",연예
'스모킹 건' “이건 병원 놀이야” - 자매 성폭행 사건,연예
"이희진, 양다리 전 남친 폭로 ""나는 결혼용, 다른 여자는 연애용이라고"" ('아근진') [순간포착]",연예
"‘제주 대표 무용수’ 고두심, 연애편지 한 장에 손등 피…“큰오빠한테 맞았다”",연예
"신동엽, 성시경과 첫 만남 “왜 일반인을 데려와…술자리에서 반했다”",연예
"故 박용하, 벌써 16주기 맞았다…너무 일찍 떠나버린 별 [RE:멤버]",연예
"티파니♥변요한, 결혼 후 나란히 열일…뮤지컬·영화로 '부부 시너지' [핫피플]",연예
"‘제주도 땅부자설’ 고두심, “빌딩이 다 내 거래”…내 이름이면 가져가라",연예
"방탄소년단 정국, 끝없는 도전! 다양한 댄스 챌린지로 글로벌 팬심 '확♥'",연예
"윤은혜, 이상형 고백 ""13년째 솔로ing→연애? 기독교 남자 만나고 싶다"" ('아근진') [순간포착]",연예
"윤은혜 ""공유VS주지훈? 다시 찍는다면 '궁'"" ('아근진') [순간포착]",연예
"김영희 ""출산 늦어, 딸 어린이집 원장보다 나이 많아""[말자쇼]",연예
"‘국민엄마’ 고두심, 19살 경리 ‘미스 고’…배우 전 첫 직업",연예
"'그리운 금강산' 남긴 최영섭 별세…아들인 들국화 최성원 ""지병 없었다"" [종합]",연예
"공유 vs 주지훈, '키스 장인' 윤은혜 선택은?…""다시 찍으라면 무조건 '궁'!"" [아근진]",연예
'셀럽병사의 비밀' 맥아더와 아이젠하워,연예
"BIFAN의 손님들... 원화평 감독, 판빙빙, 이자벨 위페르 ,조시 호 배우 개막식 참석",연예
"류화영, 빅 다이아 반지 프러포즈한 예비신랑 얼굴 최초 공개 ‘훈남’",연예
"'일라이 재혼' 축하했지만…지연수 ""양육비는 아이 권리, 인식 바뀌어야"" 소신 [핫피플]",연예
"제니 '드라큘라', 빌보드 '핫100' 톱10 재진입…자체 최고순위 타이",연예
"박지훈, 7년만 아시아 팬콘 투어..전석 매진 '티켓 파워'",연예
"""관둘까 고민""..성시경, '먹을텐데' 도둑촬영 논란 해명 ('짠한형')",연예
"김이지, 심은진 첫 대면에 코 성형 취조 ""어디서 수술했어?"" ('아근진') [순간포착]",연예
"""방탄소년단 뷔의 존재는 하나의 현상""..보그 프랑스",연예
"'나솔이 엄마' 28기 정숙 ""둘째? 내가 너무 늙었다..아들도 겁나""[스타이슈]",연예
“정산 못 받으면 어쩌나”…중앙그룹 회생절차에 극장·방송 등 ‘비상’,연예
"백지영, 데뷔 6년 만에 '강남 고급 오피스텔' 마련...""2억 마이바흐 침수→집 값 떨어져"" [MHN:픽]",연예
“불교는 안 된다”는 윤은혜…결혼 위해 ‘불교’ 택한 이승기,연예
"산다라박, 선택적 함구증 진단→'출연료 셔틀' 악플도…""당황할 때 입 닫아"" [RE:뷰]",연예
"단독 콘서트와는 다르다…엑스디너리 히어로즈, '서머콘'의 의미[초점S]",연예
"1위 허남준, 2위 리센느, 3위 진기주..무슨 순위?",연예
"지연수, 유튜브서 전남편 언급 계속…""조회수 노리기"" vs ""문제 없다"" [엑's 이슈]",연예
"안유진, 걸그룹의 일탈..맥주캔 들고 청순 비주얼 자랑",연예
"김선호, '탈세 의혹' 타격 없었다…차기작 3편에 고정 예능 출연 ""행복하고 감사해"" ('봉주르')",연예
"소지섭 '김부장'→임영웅 '산골총각 영웅'…SBS, 하반기 시작부터 잭팟",연예
"안지현, 등 훤히 드러난 파격룩…끈으로만 '아슬아슬'",연예
"성시경 ""악플에 상처 많이 받아…수틀리면 전 재산 걸고 고소"" (짠한형)",연예
청량이 다가 아니다..확 바뀐 서머퀸·서머킹의 조건 [★FOCUS],연예
'완전체' BTS부터 '재결합' 아이오아이·워너원..멈췄던 시간 흐른다 [상반기 가요결산②],연예
빅뱅·BTS 뒤를 잇는다..2026 K팝 빅4 세대교체 라인업 [상반기 가요결산①],연예
"미야오·클로즈 유어 아이즈·키스오브라이프, 글로벌 히트곡 스페셜 커버 무대..기대 UP [ACON2026 스페셜 스테이지③]",연예
"토이스토리5·아이오아이·사랑처방·강회장·김부장, 1위 [한눈에 보는 엔터차트]",연예
"방탄소년단 진, 브라질 SEC Awards 2026 3관왕..글로벌 솔로 아티스트 존재",연예
"드웨인 존슨 ""폴리네시아의 바다""...영화 '모아나' 화상기자간담회",연예
"[문화연예 플러스] 이본, 활동명 '블랙 콩'으로 앨범 발표",연예
"[문화연예 플러스] 태연, 일본 히트곡 '만찬가' 리메이크",연예
레전드는 현재진행형…장수 아티스트의 저력,연예
[문화연예 플러스] 가곡 '그리운 금강산' 작곡가 최영섭 별세,연예
윤은혜 “‘궁’ 한동안 못 봤다…3년 전 처음 꺼내 봤다”,연예
[문화연예 플러스] '영웅본색' 각본가·'연지구' 감독 방한,연예
[문화연예 플러스] 세븐틴 새 유닛 앨범‥퍼렐 윌리엄스 참여,연예
"1위 허남준, 2위 리센느, 3위 진기주",연예
"'출산 임박' 김지영, '배텐' 마지막 녹화 ""이별은 늘 아쉬워""[스타이슈]",연예
"문희준♥소율 딸 잼잼이, 아이돌 준비한다더니…""공부 강요 절대 NO"" [마데핫리뷰]",연예
"윤은혜, 수위 높았던 '커프' 키스신...""공유도 놀랐다더라"" (아근진)[전일야화]",연예
"성시경, '17살 연하' 문가영 극찬 ""부모님 영향""...누구길래? '깜짝'",연예
"“브래드 피트와 이혼 후 10년간 연애 안했다”, 졸리 솔직 고백[해외이슈]",연예
"'환갑 앞둔' 백종원, 자녀 운동회서 목장갑 끼고 줄다리기 투혼",연예
"“완벽한 남자여도 불교면 안 만나”…윤은혜, 13년째 솔로 이유 밝혔다",연예
"지연수 “차라리 알바가 현실적”…일라이와 이혼 6년, 양육비 85만원",연예
"'이혼' 지연수 ""아들이 연애 권유…'아빠 있었으면 좋겠다'고"" (연수롭다)",연예
"류화영, 이제는 새 신부 ""평범한 날들 특별하게"" 웨딩화보 미소[스타이슈]",연예
"홍석천, 딸·사위 응원 속 뮤지컬 열창..""사위 앞이라 더 긴장""[조선의사랑꾼][★밤TV]",연예
"전남편 일라이 재혼 속...전처 지연수, 아들 말에 충격 ""나도 아빠 있었으면""",연예
"'모태솔로' 19기 옥순, ♥상철과 결혼 앞두고 시술 고백…""18년 만에 조혈모세포 기증"" ('촌장')",연예
"남규리, 41세 맞아?…주름 하나 안 보이는 '동안' 미모",연예
"'17세' 싱글맘 ""15개월 아이 양육비 못 받아""…서장훈 분노 (물어보살)",연예
"'연대보증 수십억 빚' KCM, 결국 다 갚았다...전원주택 마당서 ""첫 물놀이""",연예
"‘3시간의 전율’ 베이비몬스터, 밴드 사운드부터 컨페티까지 YG가 총력한 ‘춤판’ 프로덕션",연예
"‘겨울연가’ 박용하, 벌써 16년…33세에 멈춘 한류스타 시간",연예
"지연수 “아들 6살 때 일라이와 이혼 알려, 자기 때문인 줄 알더라” 고통(연수롭다)",연예
"윤은혜 ""베이비복스 3집 때 합류, 솔직히 취업 사기라고 생각해"" ('아근진') [순간포착]",연예
"서장훈, 조카 키우라는 시어머니+남편에 비속어 분노폭발 (물어보살)[어제TV]",연예
"베이비몬스터, 서울 삼킨 ‘춤판’ 3시간 증명한 무한 스펙트럼",연예
전남편 일라이는 재혼하는데…지연수 “난 아플 틈도 없어 연애 안 한다” 책임감 강조,연예
"베이비몬스터, 팬들과 뒤흔든 압도적 무대 ...세계로 향하다",연예
"신민아X공효진, 그 시절 잡지 찢고 나왔네..밍블리 옆에 공블리",연예
"고두심, '시母 연기' 딱 한 번 한 이유 “당돌하게 생겼는데 싸움 연기 못해”(남겨서 뭐하게)",연예
"“아들 느낌 있어” 이수근, AI로 아이돌 되자 아들로 회춘 (물어보살)[결정적장면]",연예
‘쇼미가 왜 연프에서 나와’ 엠넷 ‘래퍼 여친 구함’ 모집글 화제,연예
"스트라드비젼, 상장 첫날 장 초반 공모가 밑돌아",경제
"한국제16호스팩, 상장 첫날 공모가 대비 90%대↑[특징주]",경제
"KB금융, 긱워커 맞춤형 금융 지원 확대한다",경제
美 중산층도 적자 전환…생활비 위기의 핵심된 식료품값,경제
양산 물금읍 10년 만의 새 아파트… ‘힐스테이트 양산더스카이’ 분양 열기,경제
"패스트파이브, 쉬었음 청년 위한 '기업 라운딩' 진행",경제
"수출입은행, 퓨리오사AI에 200억 투자…창사 이래 최초",경제
"코스피, 美 증시 반등에 상승 출발…KB금융·삼성전기↑",경제
[인사]한국교직원공제회,경제
"[특징주] 삼성전자, 장초반 2% 가까이 상승…하닉은 강보합",경제
"관광공사, 기업복지 플랫폼과 근로자휴가지원 사업 홍보",경제
"[속보]삼성전기, 글로벌 빅테크와 4500억 MLCC 공급 계약",경제
"크라운제과 찐감자 스낵 어썸, 4번째 에디션 ‘체다치즈’ 출시",경제
상승 출발한 코스피,경제
미국발 훈풍에 코스피 상승 출발...코스닥은 ↓,경제
"에쓰앤씨, 박지훈·최호석 각자대표이사 선임",경제
"삼성전기, 4540억 규모 MLCC 공급계약",경제
"(주)다하미커뮤니케이션즈, 디지털 전자신문 솔루션 ‘티페이퍼’ 배리어프리 인증 획득",경제
"'60조+α' 캐나다 잠수함 막판 변곡점…한화오션, K조선업 새 역사 쓸까",경제
"유비온, 주주서한 공개…AI 플랫폼 전환·주주환원 계획 설명",경제
"변호사 작성 문서, 카톡으로 전달…디지털 법률 서비스 확대",경제
상승 출발한 코스피,경제
"50억원 규모 자사주 취득… 심팩, 장 초반 8%대↑",경제
"위닉스, AI 라이브커머스 강화로 고객 접점 확대 드라이브",경제
"[게시판] 신한은행, 외국인 직접투자 전용 에스크로 서비스",경제
"서금원, 신복위 소액금융 보증 출시…채무조정 성실상환자 최대 1500만원 지원",경제
상승 출발한 코스피,경제
"SK케미칼, 유연성 높인 데코시트 개발…""인테리어·건자재 시장 공략""",경제
홈플러스 운명 'D-3'…2000억원에 달린 '生死',경제
코스피 상승-코스닥 하락 출발,경제
코스피 상승-코스닥 하락 출발,경제
"폴라리스그룹, 싱가포르 상장사 사명 '폴라리스E&M'으로 변경",경제
[오늘의신상]조선호텔 맥주 나온다…獨양조장과 공동 개발한 '조선 라거',경제
"KB금융 ""배달 라이더 등 '긱워커'에 맞춤형 금융지원""",경제
"코스피 상승 출발, 원달러환율도 강보합",경제
"K-팝이 바꾼 아태지역 여행 지도… 부킹닷컴, 공연 도시 숙소 검색량 최대 1000% 폭증",경제
"코스피, 상승 출발",경제
상승 출발한 코스피,경제
수도권 1~5월 신규 분양세대 1만8941세대…경기가 72.5%,경제
"현대차, 2026 지속가능성 보고서 발간…ESG 리스크 대응 강화",경제
일본 돈키호테 입구 채운 GS25…PB 수출 50만개 넘겼다,경제
"현대그린푸드, 전국 사내 카페 재단장…새 명칭은 '카페 그리팅'",경제
"코스피 상승세, 코스닥은 등락",경제
"한성크린텍, AI·반도체 메가 프로젝트 수혜 기대…'첨단산업 물 인프라' 중요성에 ↑",경제
"트럼프 ""주유소, 즉시 가격 내려야…안그러면 큰 문제 닥칠것""",경제
"올해 첫 실권주 발생한 스트라드비젼, 상장일 공모가 하회…25%대 하락",경제
"다날에프엔비 달콤.N, 여름 맞이 시즌 음료 3종 선보여…""시원함으로 무더위 공략""",경제
"팀카이, 오픈AI 협업 프로그램 '열림' 선정",경제
"코스피, 장초반 8470선 회복…코스닥도 동반 상승",경제
"삼성전자, 충당금 반영에도 영업익 80조 달성 전망...목표가 59만↑ -신한證",경제
현대홈쇼핑 '제4회 친환경 어린이 그림 대회' 개최,경제
국민연금 50조 매물 폭탄 D-1 커지는 불안,경제
기름값 잡혔지만 ‘강달러’ 지속… 금리인상 가능성에 환율 더 오르나[글로벌경제 인사이트],경제
"크래프톤, PUBG 성장세 지속…신규 IP도 기대-유안타證",경제
GH·한국장애인개발원 맞손…건설 자재까지 '중증장애인생산품' 대폭 확대,경제
美 공급 부족한 주택만 400만채… 규제 완화·민간금융 투자 확대로 활로 모색[글로벌경제 인사이트],경제
"""스튜어드십 코드 개정안 환영하지만, 보완책도 필요""",경제
"현대그린푸드, 사내 카페 전면 리뉴얼…""가성비·친환경 매장 확대""",경제
[인사] 해양수산부,경제
하반기 관광기금 융자 3천700억원 공급…작년보다 98% 확대,경제
"요진건설, 어린이 장학금·국가유공자 노후주택 무료보수 통해 세대 잇는 나눔",경제
"비욘드메디슨, 日 최대 스타트업 행사 IVS2026 참가…현지 시장 진출 본격화",경제
녹차정식 먹고 달항아리 감상… 초록고장서 ‘고요한 쉼표’[농촌愛올래],경제
"동원F&B, 직화로 불맛 살린 ‘양반 비빔드밥 솥밥’ 3종 출시",경제
상장 5거래일 만에 2000억 몰렸다…ACE K반도체TOP2+ ETF 흥행,경제
"‘성과급탓’키움증권“삼전,2분기 영업익100조 하회”",경제
“강남은 전세 주고 강북으로”… 자산가들 ‘파크로쉬 서울원’에 몰린다,경제
"쿠팡, 설화수·피지오겔 등 '뷰티 매거진' 기획전…""브랜드 인지도 확대""",경제
"전용 통장부터 대출·보험까지…KB금융, 긱워커 맞춤형 금융지원 확대",경제
"쓰리빌리언, 국제 머신러닝 학회서 논문 채택 “AI 기술력 입증”",경제
"신한운용 TDF, 수탁고 1.87조원…연초 이후 설정액 증가 1위",경제
"KCC실리콘, 고기능 실리콘 소재로 K-뷰티 시장 공략",경제
"‘3대 메가 프로젝트’ 한 축인 피지컬 AI…“로봇 산업, 중장기 투자 논리 강화”",경제
쿠팡 '뷰티 매거진' 발행 기념 기획전…2만원 이상 구매 시 5000원 할인,경제
"하버드 석좌교수·인간게놈프로젝트 핵심 연구자, UST 특임교원 합류",경제
"키움증권, 퇴직연금 출시 기념 발행어음 특판…연 4.0% 제공",경제
"권익위 ""공익사업 후 남은 땅, 원래 용도 못 쓰면 매수해야""…국토부 수용",경제
"스트라드비젼, 코스닥 상장 첫날 호된 신고식…30% 급락",경제
"모나용평, 'KLPGA 명문' 버치힐CC 대중형 골프장 전환…골프·휴양 결합 경쟁력 강화",경제
"모나미, 브랜드 헤리티지 강화…흑백 디자인 문구 3종 출시",경제
"지커 코리아, ‘7X 테크 워크샵’ 시장 접근력 키우는 이유",경제
"""밀가루 부담 없이 즐기는구수한 풍미"" 샘표, '메밀 쌀소면' 출시",경제
"더본코리아, 상생위 1년…가맹점 개선 과제 128건 완료",경제
"“스페이스X 따라잡는다”…로켓랩, 80억달러 들여 위성통신 이리듐 인수",경제
"원·달러 환율, 2.1원 내린 1543.1원 출발",경제
"W컨셉, 패션 소상공인 육성한다…사업설명회 개최",경제
"""불법 브로커에 칼 빼 든다""…기보, 제3자 부당개입 집중신고 운영",경제
"""AI 입은 소상공인 키운다"" 소진공, 1000개사 본격 지원",경제
코스피 상승-코스닥 하락 출발,경제
"KCL, 美 미시간에 전기차 배터리 시험소 열어",경제
해외광물자원개발협 정기총회… 시장동향·공급망대응 등 논의,경제
오늘부터 신종피싱 의심 계좌도 즉시 거래 차단된다,경제
"어촌어항공단, 휴양마을 추천… 해양레저·캠핑 등 테마 11곳",경제
"삼성전자 반도체 터 닦는 삼성E&A…iM증권, 목표가 6만7000원 제시",경제
"한국앤컴퍼니그룹, 카이스트와 AI 인재 육성…배터리 성능 예측팀 대상",경제
국내여행 다시 늘었다…1인 평균 6.5회 여행·85만원 지출,경제
스트레티지 “코인팔아 주가방어”…최대 12.5억달러 매각 가능성,경제
"코스피, 상승 출발해 8,400대…코스닥은 하락",경제
"코스피, 상승 출발해 8,400대…코스닥은 하락",경제
"코스피, 상승 출발해 8,400대…코스닥은 하락",경제
"오가노이드사이언스-화순전남대병원, 오가노이드 뱅크 구축 협력",경제
'집값 급등' 동탄·기흥·구리 규제지역·토허구역,경제
"포르쉐코리아, 삼성카드와 손잡고 ‘전략적 업무 협약’",경제
당장 입주할 새 집 실종…5월 준공 실적 ‘반토막’,경제
"""400도 직화로 풍미 가득"" 동원F&B, 불맛 살린 냉동 솥밥 출시",경제
[단독] 국민연금 6000억 부동산 펀드 4파전…미래에셋·코람코 등 숏리스트,경제
호남 반도체 800조 투자 현실성은…증권가 “전력·용수부터 넘어야”,경제
"“경차 사려다 SUV 뽑는다”…차즘, 차량 견적 62만건 분석 결과 공개",경제
"'인수설' 롯데손해보험, 연속 급등세…12%↑[특징주]",경제
"이개호 국회의원 “호남 반도체 투자 환영, 첨단3지구 최적”",경제
"테크로스 워터앤에너지, 500억원대 SK하이닉스 수처리 공사 수주",경제
'음료 3잔 횡령' 알바에 합의금 뜯은 빽다방 점주…'강제 폐업' 철퇴,경제
"""그림자·반사까지 구현한다""…SKT, 'AI 영상 합성 기술' 해외 학회 논문 채택",경제
"日증시, 美 기술주 반등에 상승 출발…닛케이지수 0.89%↑",경제
"SKT '고객센터 연결 대기, AI가 대신 맡는다'",경제
"SKT, 고객센터 통화 대기부터 일정 관리까지 AI가 돕는다",경제
"삼성전자, 장 초반 상승…미국 기술주 상승 훈풍",경제
"SKT 에이닷, AI 에이전트 기능 강화",경제
"러닝할 때 간편하게 쏙…남양유업, 짜먹는 에너지젤 '테이크핏 부스터' 출시",경제
"GS25, 돈키호테 협업 강화…日 매장에 '유어스' 상품 판매",경제
"파리바게뜨, 영국 런던에 7호 매장…“리치몬드 상권 공략”",경제
"대원제약, 부패방지·준법경영 시스템 통합 인증 획득",경제
"스트라드비젼, 상장 첫날 공모가 대비 28%↓[특징주]",경제
[인사] 한국전기안전공사,경제
탱크데이 이어 '625% 침투'…유통가 덮친 '역사 감수성' 논란,경제
"HLB펩, 日펩티그로스와 CDMO 본계약 체결…기능성 펩타이드 글로벌 시장 공략 본격화",경제
"""20만원 내면 40만원 여행""…근로자휴가지원사업, 30만 직장인 공략",경제
"에이스바이옴, '도쿄 라이프스타일 위크' 참가…""비에날씬 판로 확대""",경제
